AT,V,AP,RH
24.15,71.73,1009.76,85.16
21.75,67.45,1014.89,67.09
20.97,47.43,1007.64,71.18
12.15,71.14,1019.56,86.06
23.28,60.84,1017.91,67.5
27.66,59.21,1013.12,51.58
28.15,72.24,1010.88,62.39
13.56,43.67,1011.34,94.02
19.94,38.52,1018.4,55.9
15.62,35.4,1016.19,53.95
28.34,73.68,1015.05,76.73
21.78,51.43,1007.45,88.71
15.43,39.16,1016.44,79.8
28.32,68.12,1011.62,46.75
16.54,42.86,1014.85,78.0
14.57,44.45,1021.42,66.23
12.04,38.25,1013.08,82.45
22.28,58.86,1014.08,66.47
31.98,70.17,999.43,59.42
14.16,40.89,1010.78,82.86
19.15,44.89,1009.6,74.52
28.54,58.33,1013.9,49.4
22.66,61.27,1019.29,55.43
25.65,68.08,1011.27,75.26
26.33,61.41,1011.9,52.1
29.03,69.51,1009.8,47.04
8.99,36.3,1027.08,73.98
12.84,50.59,1020.08,88.08
23.74,49.21,1012.78,42.5
18.58,49.25,1019.92,60.24
25.93,69.34,1008.91,79.43
10.11,39.72,1019.1,69.68
26.12,75.6,1017.41,72.31
11.87,41.58,1017.29,90.3
12.08,49.83,1008.21,96.01
24.09,73.68,1014.93,94.55
26.45,75.6,1017.42,74.5
18.11,58.95,1016.61,89.17
20.57,44.78,1008.89,38.78
27.17,67.45,1015.67,49.03
24.79,59.21,1017.9,53.83
17.37,48.92,1011.91,58.4
27.3,57.19,1008.08,63.48
10.22,38.18,1018.01,70.7
12.4,40.35,1011.46,79.49
28.44,74.93,1013.88,52.0
26.26,74.9,1003.85,81.94
23.81,60.08,1017.29,62.66
13.92,39.39,1012.94,80.52
21.87,66.86,1013.01,57.39
32.91,73.56,1007.02,55.03
30.47,77.3,1002.13,63.7
15.26,46.18,1013.68,98.58
12.53,42.03,1017.57,81.57
20.34,46.63,1013.16,79.08
14.62,43.99,1023.6,86.7
11.2,35.76,1019.24,64.59
25.09,57.43,1013.2,70.42
31.33,76.86,997.85,64.43
18.13,60.1,1009.67,84.75
6.8,37.8,1021.09,70.02
16.22,37.87,1022.36,83.13
15.34,71.14,1019.79,77.56
8.27,35.77,1015.3,73.36
29.93,69.48,1009.21,54.59
19.88,44.6,1015.52,37.85
26.73,68.84,1010.75,66.83
10.42,44.85,1014.18,88.36
22.78,49.16,1002.29,64.28
22.49,56.9,1007.65,63.34
13.17,36.71,1012.82,72.76
17.03,47.83,1004.94,79.68
29.27,69.89,1015.21,67.16
19.94,50.78,1008.78,92.07
11.04,45.51,1017.53,83.42
11.38,52.75,1026.19,72.71
19.48,39.72,1001.75,55.41
24.41,58.59,1012.62,64.52
15.24,37.87,1020.52,84.49
21.45,60.84,1017.86,82.8
18.24,59.15,1012.0,84.4
11.62,39.72,1018.4,68.06
13.05,34.03,1018.31,64.99
6.25,40.07,1020.19,65.24
29.74,56.9,1007.15,41.91
29.1,70.4,1003.97,77.57
25.88,63.73,1009.48,77.17
24.96,74.99,1008.25,80.52
13.94,47.83,1004.83,81.2
10.22,45.01,1018.27,93.62
12.77,36.71,1013.29,86.4
25.09,65.46,1015.29,40.13
31.43,69.89,1014.8,56.22
29.05,69.71,1009.03,64.25
33.37,71.37,1003.75,45.26
33.58,77.54,1010.19,53.49
29.6,71.58,1010.34,52.56
27.97,58.84,1002.25,57.88
15.92,40.56,1020.79,53.52
23.21,58.49,1010.97,74.34
5.35,35.57,1027.12,80.81
27.62,71.14,1011.6,52.8
28.24,65.74,1013.4,64.87
27.26,66.56,1007.83,60.95
22.94,58.05,1012.27,80.12
31.92,75.33,1002.13,65.73
16.5,44.63,1020.58,64.11
12.6,40.35,1011.89,80.88
27.46,67.69,1004.7,70.15
26.13,48.06,1013.5,47.67
18.58,64.45,1009.68,67.57
24.42,57.32,1011.46,55.92
29.07,72.51,1009.24,58.38
23.82,63.76,1009.8,68.94
28.93,74.78,1009.48,56.4
12.31,41.06,1021.19,74.38
20.88,47.45,1007.5,76.21
26.41,60.93,1007.16,66.02
10.03,43.72,1011.46,96.89
26.61,56.85,1012.48,48.84
19.51,66.51,1015.28,80.75
30.82,70.36,1006.47,58.79
15.58,40.66,1016.34,87.42
20.25,63.91,1009.27,97.97
23.93,64.45,1015.35,54.71
33.3,80.18,1011.09,63.98
13.24,39.85,1012.64,59.99
25.15,66.49,1012.71,63.46
9.78,52.75,1022.97,78.31
8.36,40.71,1026.34,82.76
14.12,39.52,1018.41,78.32
25.48,58.95,1017.02,51.16
9.74,41.01,1019.12,98.39
33.63,70.4,1004.02,53.6
24.4,62.26,1011.62,70.1
19.16,63.09,1017.71,91.15
22.4,58.12,1015.24,78.03
22.18,45.09,1014.04,43.13
10.73,40.35,1012.27,89.65
27.22,68.3,1016.84,64.88
10.42,41.46,1021.04,89.16
28.8,71.77,1006.41,66.03
13.16,43.71,1024.44,85.68
20.77,56.85,1012.4,83.63
30.07,70.98,1007.74,75.68
23.75,60.29,1017.36,64.04
13.69,40.83,1008.53,84.81
10.59,41.26,1008.1,98.27
30.55,66.25,1009.15,63.52
15.11,45.01,1017.01,84.39
16.76,43.67,1011.27,70.55
18.55,41.1,1002.02,65.16
21.55,60.27,1017.42,92.59
20.48,60.29,1017.16,72.1
15.95,49.25,1019.04,88.51
20.27,63.56,1014.24,86.55
23.69,65.59,1010.85,88.92
24.38,58.2,1016.93,51.61
14.56,25.88,1009.46,78.22
23.26,59.21,1017.71,67.16
28.07,68.08,1013.13,44.67
24.17,71.25,1003.9,90.36
30.39,71.8,1010.87,64.11
22.88,59.21,1011.51,86.93
18.9,62.96,1020.69,80.57
25.16,60.23,1011.21,68.31
12.21,41.67,1012.88,85.19
29.44,65.51,1014.82,56.49
6.91,36.08,1021.82,84.31
21.32,49.02,1008.81,85.81
24.56,63.21,1013.79,82.38
5.6,38.91,1019.31,85.33
31.26,68.94,1005.94,39.49
15.37,50.59,1019.02,98.2
14.72,38.91,1015.17,61.75
18.74,45.09,1014.24,41.54
8.88,39.66,1015.21,88.29
22.89,62.39,1007.84,88.16
16.39,58.59,1014.58,90.34
11.5,40.22,1010.31,78.08
23.01,58.79,1009.71,84.22
17.22,36.71,1013.77,67.92
23.69,77.54,1009.32,89.7
25.28,70.32,1006.91,81.74
26.84,71.94,1006.6,79.12
28.57,69.84,1003.57,66.55
24.04,51.95,1006.13,73.92
1.81,39.42,1026.92,76.97
14.56,40.69,1015.48,73.73
25.18,65.06,1013.64,55.77
34.97,73.56,1006.57,44.69
20.98,42.23,1012.9,70.7
17.1,43.52,1020.3,70.51
9.31,41.39,1018.3,93.68
6.58,40.67,1020.18,71.07
30.16,69.34,1007.67,57.69
27.92,69.23,1013.21,44.43
24.82,66.48,1006.4,70.21
15.5,44.34,1019.21,65.21
15.08,37.85,1009.85,85.9
18.21,41.23,993.11,62.29
28.84,75.6,1018.41,53.96
25.37,58.33,1013.49,51.42
13.75,40.66,1016.41,93.31
28.65,70.32,1008.46,58.13
23.97,44.57,1007.35,62.71
19.62,52.05,1012.09,50.02
23.48,51.43,1007.13,84.83
9.65,44.68,1022.9,98.08
24.86,63.47,1011.5,71.78
23.48,73.67,1007.07,88.49
26.63,64.44,1012.66,61.19
25.89,74.22,1007.43,81.55
9.72,43.41,1016.25,76.39
26.23,59.07,1008.2,78.93
4.97,38.91,1018.99,89.86
15.12,39.16,1006.55,76.99
9.53,38.18,1018.43,75.33
13.97,38.47,1015.15,55.28
32.2,69.68,1012.12,42.47
15.62,40.12,1013.03,96.26
15.91,71.14,1019.7,72.65
7.79,43.13,1019.67,85.35
12.46,40.73,1017.53,93.47
14.14,39.59,1010.84,96.02
19.65,42.23,1013.04,75.9
15.71,39.3,1019.2,62.28
23.84,68.94,1007.45,71.35
11.66,44.6,1018.39,89.98
18.55,41.85,1015.24,62.47
20.45,48.41,1010.81,86.7
22.67,64.15,1021.02,70.49
30.98,69.82,1009.17,50.63
23.0,49.5,1014.15,66.68
5.57,42.85,1013.55,92.14
22.2,63.94,1017.38,56.17
9.14,38.91,1018.62,89.88
9.24,41.4,1018.34,84.91
10.18,40.81,1015.79,81.42
7.4,40.72,1022.56,87.67
11.02,41.26,1020.69,92.13
11.92,40.55,1016.91,100.07
5.89,35.77,1019.78,79.58
21.57,66.49,1014.76,68.19
26.92,68.27,1008.11,61.73
26.44,71.77,1006.68,81.45
9.46,36.66,1026.22,72.58
5.17,35.57,1026.68,79.86
30.95,71.58,1009.95,50.02
32.02,67.83,1007.77,53.31
16.96,46.36,1019.91,89.11
5.98,39.61,1017.27,84.86
10.27,52.75,1026.19,76.78
27.97,68.31,1010.64,55.91
10.73,25.36,1009.35,100.15
17.3,43.72,1009.64,77.86
24.93,69.05,1001.02,85.14
25.04,51.95,1005.56,66.53
23.75,59.07,1007.73,88.82
4.56,40.27,1011.13,80.24
15.64,44.21,1020.17,83.28
23.24,45.01,1012.21,45.23
19.3,65.59,1014.07,81.98
14.87,41.23,997.39,82.06
4.49,40.27,1012.01,76.5
19.46,66.86,1012.74,66.2
22.36,51.43,1007.47,87.33
18.9,57.5,1016.21,93.9
24.49,49.82,1017.09,64.02
25.42,75.6,1017.39,77.63
14.39,44.84,1023.55,91.14
21.84,45.09,1013.94,46.11
14.31,40.78,1024.3,76.41
25.6,73.67,1005.78,84.82
20.91,58.2,1018.1,62.8
25.62,63.13,1013.84,83.49
22.75,59.39,1015.4,81.41
26.73,49.02,1007.75,67.73
7.46,41.82,1032.67,74.59
28.91,58.33,1013.84,39.72
11.46,38.91,1012.34,77.37
27.41,59.21,1013.3,50.93
16.05,41.96,1011.82,96.05
24.34,48.78,1018.0,73.44
11.12,41.54,1020.13,75.07
30.26,76.2,1008.44,62.1
13.2,44.9,1022.43,87.68
22.72,58.82,1012.54,77.72
9.47,41.4,1026.49,87.9
6.53,42.85,1012.65,91.6
14.91,43.34,1015.15,81.56
26.34,69.04,1009.44,72.06
26.85,71.73,1010.06,65.24
30.04,67.25,1017.65,52.84
30.84,66.75,1017.54,40.69
29.91,74.33,1013.22,39.76
17.82,65.94,1013.44,88.13
22.17,70.47,1011.07,82.57
15.86,38.62,1016.65,67.51
22.91,66.44,1011.23,63.43
24.31,65.34,1013.82,63.85
16.5,44.2,1018.94,63.59
25.23,69.34,1009.51,82.87
30.55,70.04,1010.51,49.37
20.4,54.9,1016.68,64.26
26.94,62.91,1011.68,41.3
10.84,39.18,1023.64,87.1
31.37,74.87,1009.22,56.58
13.33,54.3,1016.77,80.32
17.89,42.42,1008.92,65.08
28.02,68.08,1013.44,44.46
29.64,69.51,1012.13,44.65
18.31,50.9,1011.87,86.83
14.05,40.69,1015.66,74.39
6.25,39.04,1019.65,71.27
23.74,52.3,1008.88,76.34
21.17,52.3,1009.36,81.51
27.37,69.23,1013.25,48.02
13.58,49.83,1008.9,86.8
24.96,69.68,1011.37,63.12
14.05,40.35,1011.52,66.21
27.84,68.08,1013.34,46.19
27.5,49.3,1004.02,59.23
26.75,70.32,1007.61,54.09
11.8,45.09,1013.21,89.68
22.74,61.87,1009.66,55.03
30.4,77.3,1002.44,59.42
15.52,42.86,1015.09,83.48
25.44,56.57,1013.8,66.72
20.67,63.56,1013.27,79.39
27.6,69.05,1003.87,42.01
9.94,40.46,1018.9,68.51
27.75,77.24,1007.48,78.37
22.11,59.8,1016.86,70.14
16.73,43.79,1016.25,73.58
20.57,60.1,1011.16,83.45
8.07,41.17,1019.4,86.43
24.81,63.94,1018.76,44.51
31.9,73.42,1010.82,60.58
26.03,70.32,1008.81,71.35
15.06,41.85,1016.78,88.23
4.47,35.19,1018.78,92.68
29.25,69.98,1010.74,57.42
17.4,43.14,1018.51,75.31
13.93,40.24,1017.88,88.35
28.57,69.34,1007.98,65.55
10.99,43.5,1021.1,93.64
16.22,41.35,1000.96,79.59
11.21,39.85,1013.01,75.55
21.16,78.11,1006.73,78.11
30.54,70.17,999.42,64.32
29.36,78.05,1011.12,64.17
31.49,69.13,1009.33,53.9
29.52,75.33,1002.62,70.64
14.59,35.71,1015.19,54.13
22.88,69.45,1014.02,65.13
11.06,37.92,1008.76,67.32
13.56,40.8,1024.8,63.6
22.95,67.79,1009.89,91.69
23.2,48.41,1008.64,80.92
31.95,67.17,1007.11,61.58
24.26,69.71,1008.98,81.58
17.7,48.98,1015.79,83.18
7.73,39.04,1018.61,68.23
29.85,68.24,1007.01,30.99
22.61,59.87,1019.12,66.12
9.08,40.46,1019.48,77.37
17.13,43.79,1016.09,58.94
27.51,49.3,1003.74,61.27
28.01,51.43,1011.6,49.2
29.92,69.75,1009.12,67.15
24.37,70.02,1010.97,71.97
23.13,61.47,1008.96,85.5
27.89,69.88,1007.99,85.62
16.42,40.56,1020.36,50.62
20.06,56.53,1020.38,75.16
19.66,59.87,1018.75,87.6
31.25,74.34,999.06,69.85
10.59,25.36,1009.59,100.16
16.97,50.9,1012.31,82.65
29.15,73.42,1011.43,66.49
5.8,45.87,1009.14,92.06
10.12,39.96,1025.98,98.63
12.57,39.3,1019.57,72.44
9.48,44.71,1019.12,66.43
22.4,68.31,1009.52,83.5
23.56,49.16,1003.31,66.98
19.26,65.61,1015.03,85.74
25.95,59.27,1010.9,70.42
23.04,48.06,1014.16,54.99
14.13,40.75,1016.05,72.41
18.22,45.09,1013.62,75.56
9.73,41.01,1021.76,97.71
5.62,41.38,1020.91,86.21
26.29,68.24,1010.71,76.95
27.13,59.54,1004.33,73.27
16.61,50.9,1013.18,85.26
31.01,74.16,1010.89,56.52
20.1,57.17,1011.96,87.68
19.63,52.72,1025.09,51.16
25.18,69.23,1013.26,57.45
20.01,56.65,1020.77,74.46
15.14,44.21,1019.97,83.86
30.57,69.82,1009.86,52.94
32.26,73.68,1014.75,60.9
7.8,39.04,1018.46,66.5
30.75,73.5,1011.02,54.76
17.5,42.23,1013.37,86.87
12.26,41.5,1014.87,89.41
5.46,40.81,1025.73,93.52
31.14,67.32,1013.93,38.37
15.03,35.71,1015.26,56.55
10.19,37.14,1012.74,73.48
7.64,40.02,1031.58,71.19
16.02,71.14,1019.75,70.42
27.43,63.87,1017.6,43.33
28.26,65.34,1014.56,43.4
21.42,43.79,1015.76,43.08
6.65,40.77,1021.79,88.84
12.42,43.14,1015.88,79.48
18.85,48.06,1012.52,67.88
6.76,37.49,1011.66,80.91
10.45,40.71,1015.68,81.48
14.03,49.83,1006.64,90.01
9.53,38.38,1020.49,80.08
6.4,41.17,1019.54,85.37
28.53,76.86,999.08,75.77
12.42,38.25,1012.76,82.23
23.44,72.24,1011.28,88.03
5.43,39.9,1007.5,86.27
21.6,62.52,1017.23,67.87
7.94,35.77,1017.04,63.22
23.68,68.3,1017.93,84.16
25.38,63.87,1018.7,52.48
3.26,41.31,996.32,100.0
28.91,70.72,1009.7,67.5
28.59,68.08,1013.2,42.96
14.48,44.06,1018.73,75.88
18.42,60.1,1009.77,86.75
13.27,52.75,1025.86,65.12
13.06,41.78,1012.3,55.31
13.82,40.2,1013.19,90.11
26.74,69.89,1013.96,51.82
28.16,73.21,1002.27,88.26
7.89,40.46,1019.61,74.53
19.65,45.01,1014.18,56.77
29.72,68.08,1010.72,53.46
13.5,44.92,1023.87,87.17
7.73,37.8,1020.71,63.93
26.36,54.5,1015.35,66.87
8.94,41.38,1021.5,79.45
21.33,63.86,1020.33,72.13
27.36,66.54,1011.31,45.3
23.39,74.22,1009.83,86.05
10.37,37.5,1013.19,79.25
26.71,70.72,1010.3,78.18
24.98,58.98,1010.34,78.56
23.79,58.59,1013.94,72.5
15.69,37.64,1016.0,83.88
9.43,37.14,1013.03,74.99
10.97,40.6,1015.0,87.59
25.42,68.08,1011.2,76.58
12.08,40.24,1016.63,92.32
28.73,73.91,1004.91,70.17
24.49,65.61,1014.71,63.47
12.19,40.05,1014.77,84.39
25.25,58.46,1015.54,70.76
25.47,60.75,1007.27,65.91
28.78,64.96,999.75,56.43
28.57,75.33,1003.16,76.14
22.71,48.06,1012.82,67.81
22.63,58.49,1010.94,72.7
26.54,71.98,1005.8,91.16
30.3,71.98,1004.4,55.6
9.83,41.17,1019.34,72.29
13.51,40.1,1014.29,86.34
19.27,65.12,1015.63,73.48
25.07,60.27,1018.13,70.33
13.83,41.49,1020.11,87.29
28.55,66.51,1015.46,34.04
8.73,39.42,1025.63,69.87
14.66,40.73,1017.45,88.57
27.05,67.79,1010.99,71.37
17.32,45.0,1022.19,40.45
24.73,65.34,1015.42,52.8
29.05,70.32,1011.33,72.5
19.82,41.67,1012.92,51.92
27.0,59.15,1013.12,61.39
16.81,38.52,1018.26,75.21
26.93,75.23,1010.19,62.12
10.12,38.38,1018.22,85.93
24.6,49.3,1003.72,72.26
23.94,62.08,1022.47,61.97
21.45,66.05,1014.81,73.73
29.53,70.94,1007.22,70.68
10.31,39.82,1012.87,88.71
24.2,59.43,1009.69,62.3
24.84,71.73,1009.84,82.41
22.21,61.5,1008.34,76.22
14.77,48.06,1010.92,69.81
25.93,60.29,1017.62,50.03
23.33,58.95,1017.93,66.37
27.46,61.86,1012.39,66.09
30.05,73.68,1014.95,70.6
12.87,45.51,1015.3,86.67
23.31,60.37,1005.17,82.75
15.8,41.1,1003.0,77.36
29.18,71.43,1011.65,59.49
34.51,73.03,1013.73,39.42
30.74,71.77,1006.24,53.38
18.3,44.06,1017.95,63.24
25.28,49.5,1013.95,52.79
19.41,49.39,1020.84,81.89
16.02,44.21,1020.97,85.64
7.17,39.4,1011.48,90.38
27.51,73.67,1005.71,76.75
11.48,41.14,1027.67,90.5
20.83,67.32,1011.76,73.11
14.42,44.88,1019.35,59.17
21.27,57.5,1014.53,80.76
12.09,38.25,1013.61,81.28
28.6,61.86,1011.86,62.13
26.18,52.36,1013.46,56.65
22.43,69.84,1006.94,75.54
29.03,43.21,1011.83,65.23
22.37,50.78,1008.84,82.06
34.2,68.14,1002.7,56.09
14.85,40.69,1014.91,72.64
30.38,74.16,1007.44,74.77
29.29,70.36,1006.64,60.82
23.29,62.91,1013.35,68.25
25.18,47.93,1002.92,60.33
17.44,44.88,1018.05,68.35
25.83,70.47,1006.24,81.83
24.74,59.21,1012.18,74.2
12.62,40.92,1021.85,81.41
10.23,43.72,1011.18,97.93
32.11,78.05,1010.36,58.78
10.63,40.67,1017.13,66.12
31.81,66.44,1011.21,53.55
21.19,67.71,1006.65,56.28
27.53,70.32,1007.75,49.31
11.56,40.43,1025.48,74.75
7.89,39.37,1016.28,84.66
29.84,58.9,1005.24,56.18
10.86,37.5,1013.36,75.56
29.09,72.43,1006.86,65.47
30.21,71.32,1006.19,67.57
19.32,52.84,1004.29,83.51
29.1,77.95,1010.01,71.48
5.48,40.07,1019.63,65.62
7.92,41.66,1014.84,76.12
14.46,45.87,1009.21,84.09
18.74,59.21,1018.3,91.55
13.74,38.73,1004.34,82.82
18.43,57.76,1016.13,87.34
24.22,49.82,1014.61,66.82
18.32,66.51,1015.18,81.5
27.88,70.79,1005.06,72.5
27.75,66.54,1010.21,46.37
24.33,49.16,1003.46,61.04
27.39,67.07,1006.17,58.2
30.62,64.69,1006.23,52.06
13.2,45.01,1013.96,78.78
14.66,43.13,1014.97,46.31
5.76,40.07,1013.22,62.99
26.34,59.21,1013.37,58.98
18.43,56.03,1020.41,60.55
17.4,44.58,1018.9,60.58
17.51,41.85,1016.25,72.03
19.72,44.78,1009.27,39.18
16.58,38.01,1023.5,60.14
23.18,51.3,1012.04,78.64
13.38,40.89,1010.48,92.55
6.67,39.33,1011.07,91.96
6.45,35.77,1018.86,67.84
19.43,52.9,1017.16,67.41
23.49,73.18,1012.4,90.05
26.9,60.93,1007.1,67.32
14.05,40.71,1016.36,68.58
14.67,42.28,1007.21,65.17
13.86,35.71,1015.21,63.16
25.03,59.21,1017.28,56.96
19.38,63.56,1013.13,83.54
13.21,43.71,1024.5,86.59
8.44,41.17,1019.9,70.72
10.06,37.83,1005.49,99.46
30.69,69.89,1013.9,42.85
24.91,52.3,1008.72,68.26
13.51,39.31,1012.18,75.19
19.82,63.9,1013.19,78.96
14.2,38.62,1017.83,77.57
22.93,58.2,1017.75,54.09
10.59,41.93,1017.7,92.91
13.92,43.5,1021.14,88.44
21.54,66.54,1004.99,92.87
26.2,71.73,1010.14,76.14
12.29,40.71,1019.71,83.09
16.32,50.88,1013.37,97.19
15.22,50.88,1014.19,100.12
8.22,41.03,1021.76,82.97
28.19,67.45,1013.97,49.76
27.89,68.12,1012.78,48.72
21.25,67.71,1006.9,55.76
21.89,58.05,1011.31,85.71
15.9,41.35,1006.28,78.2
10.61,41.58,1021.08,93.06
8.51,40.78,1023.51,89.84
30.57,73.03,1013.75,73.68
9.93,40.67,1018.08,69.74
18.28,44.71,1016.99,33.71
28.62,70.32,1008.87,46.67
19.61,45.01,1014.84,64.42
11.45,45.01,1018.88,92.12
28.77,58.33,1013.73,36.6
29.77,69.98,1013.32,69.6
34.09,68.51,1009.0,32.96
24.81,59.43,1009.42,54.64
18.86,46.48,1007.28,78.47
15.43,39.64,1008.58,87.99
19.36,39.54,1008.97,58.92
25.84,67.83,1009.26,59.55
18.15,41.67,1012.75,52.69
7.79,42.03,1017.74,91.48
23.36,62.52,1016.18,68.18
17.36,52.9,1015.42,69.97
5.0,40.64,1021.05,94.84
32.07,67.83,1007.91,41.61
21.38,49.21,1012.49,53.77
20.87,63.31,1012.27,79.51
29.11,74.78,1009.6,56.93
14.79,41.04,1025.32,75.81
9.18,42.18,1017.4,87.3
32.48,62.04,1010.39,38.05
21.96,48.78,1019.56,85.05
18.86,51.43,1010.27,86.0
28.14,61.47,1009.69,64.66
32.05,77.24,1008.06,67.09
27.54,75.6,1018.26,57.89
29.37,74.78,1009.47,55.65
15.99,43.5,1021.34,73.22
24.27,74.99,1007.73,82.49
19.69,56.65,1020.72,70.86
21.93,57.17,1009.81,81.15
26.75,56.57,1013.76,57.93
5.71,40.77,1022.49,87.9
24.81,60.95,1014.72,54.71
19.32,52.9,1016.86,68.2
25.71,71.64,1008.85,77.31
19.78,62.1,1019.72,78.36
13.83,45.08,1024.2,80.52
9.26,41.66,1016.87,73.32
28.62,79.74,1008.12,65.39
30.19,66.54,1004.39,61.43
22.35,63.94,1010.32,93.02
19.84,65.48,1019.54,76.6
25.13,57.69,1007.43,78.43
27.34,71.64,1008.12,72.22
31.53,74.99,1003.93,58.29
16.63,53.82,1015.18,66.09
18.22,39.63,1005.11,79.0
20.68,68.61,1011.2,84.81
13.68,45.08,1024.91,85.26
4.44,38.44,1016.14,75.35
19.66,51.43,1010.17,84.19
23.77,64.15,1021.02,55.87
7.64,41.17,1020.01,75.14
26.39,66.05,1018.24,61.27
25.87,44.57,1007.43,55.92
28.18,71.85,1008.78,82.88
19.31,43.56,1013.65,41.54
26.28,68.14,1005.61,53.17
29.59,70.17,999.71,71.0
23.6,48.98,1015.41,48.28
21.86,58.49,1010.88,76.79
17.26,49.78,1007.38,100.06
31.4,70.32,1011.62,65.01
25.67,68.3,1017.16,74.19
13.5,54.3,1016.2,77.46
31.0,71.77,1006.29,48.56
22.61,60.27,1018.81,83.27
8.18,40.02,1031.45,73.66
10.28,41.46,1018.44,85.23
28.26,72.43,1006.68,72.3
23.09,51.19,1009.4,81.61
16.02,44.9,1009.3,82.62
7.57,39.61,1018.66,85.73
11.02,43.02,1012.32,66.54
8.27,39.64,1011.0,84.64
23.76,51.19,1009.69,70.87
10.38,41.01,1020.8,94.26
8.27,38.56,1016.47,66.6
13.0,39.85,1012.57,61.56
14.48,46.18,1015.83,92.15
24.4,71.14,1009.7,59.26
23.65,59.92,1010.19,89.53
8.85,41.06,1020.99,86.05
10.64,39.61,1018.33,66.81
26.82,64.96,999.72,63.55
16.11,44.92,1025.37,79.85
7.65,36.3,1016.5,65.51
7.26,36.08,1021.47,83.15
21.1,49.16,1006.76,86.08
14.96,41.76,1024.07,73.17
5.28,42.07,1003.82,80.84
11.91,40.69,1014.41,83.71
26.45,47.43,1008.87,53.25
3.85,35.47,1016.78,85.31
12.57,39.16,1016.53,88.91
32.67,67.83,1007.81,42.16
25.42,66.05,1016.74,68.92
11.61,52.75,1020.94,77.56
18.03,53.16,1013.06,82.03
32.66,73.68,1014.64,40.88
25.21,51.43,1006.43,78.55
33.96,68.94,1006.93,47.39
25.42,73.21,1001.91,93.78
11.48,44.58,1016.43,80.15
18.24,58.46,1017.38,86.92
23.41,54.42,1012.86,70.12
17.88,46.97,1013.73,67.78
10.76,40.43,1025.98,79.65
23.83,71.37,1002.04,64.78
28.87,71.97,1008.74,82.61
26.44,59.15,1013.35,60.71
8.76,40.96,1025.21,90.72
16.73,58.59,1015.02,89.61
28.73,68.3,1016.53,55.73
12.38,45.51,1016.15,81.37
11.87,44.6,1018.81,84.68
8.05,40.62,1018.16,73.67
28.89,70.72,1009.36,70.33
22.93,62.26,1011.25,83.66
23.1,59.43,1007.36,85.96
20.79,50.59,1017.75,73.35
8.74,36.3,1015.18,61.97
20.19,58.86,1014.3,71.64
27.93,73.68,1015.41,49.95
11.46,39.3,1019.53,76.86
8.57,40.23,1017.53,90.46
21.28,44.05,1005.69,83.2
5.02,40.64,1021.2,93.27
14.43,43.5,1021.86,83.14
14.07,42.86,1032.16,71.53
24.57,49.82,1016.82,65.25
25.72,70.47,1010.44,70.57
21.84,64.69,1007.57,77.34
25.38,62.96,1019.98,56.88
14.68,58.2,1018.5,83.3
27.85,66.44,1008.48,77.15
23.79,48.06,1012.92,60.03
24.24,71.58,1010.15,91.14
23.18,51.43,1011.56,81.83
19.05,53.16,1013.22,82.8
17.98,39.63,1005.42,82.12
21.75,49.82,1015.01,78.33
15.4,38.73,1000.67,79.71
25.23,58.82,1010.9,70.47
6.18,41.38,1020.23,81.38
6.28,43.02,1013.72,88.13
26.55,69.45,1013.88,55.39
31.46,66.54,1002.86,53.75
28.57,51.43,1012.02,47.79
24.31,58.62,1017.29,64.44
14.22,40.83,1009.2,81.32
15.24,40.0,1017.34,65.16
16.14,54.3,1017.93,65.68
20.71,49.69,1010.26,69.97
6.08,35.79,1011.08,90.59
24.95,64.33,1011.34,81.05
25.99,71.32,1007.17,83.23
19.6,59.21,1017.65,86.29
27.16,65.61,1014.21,47.93
17.39,42.44,1013.72,73.79
25.21,50.23,1016.0,56.58
19.83,51.19,1008.13,91.29
21.83,63.13,1013.4,85.82
19.78,54.42,1011.74,89.34
24.17,73.18,1011.72,86.1
25.71,71.73,1009.72,75.29
33.01,68.67,1005.2,51.41
30.85,67.45,1014.53,32.99
22.5,59.54,1007.99,93.63
14.64,45.0,1021.78,41.25
21.76,47.93,1005.34,86.28
6.85,37.49,1011.01,84.53
27.4,66.48,1004.71,51.5
25.26,74.33,1014.79,79.56
17.74,49.69,1006.09,80.7
16.43,41.79,1005.47,76.89
15.98,44.68,1018.48,85.94
19.89,68.08,1012.65,80.25
20.35,50.9,1012.6,72.43
26.55,60.23,1009.88,79.54
9.59,34.69,1027.65,75.32
20.96,61.27,1019.99,67.32
16.0,39.16,1016.37,77.63
20.99,50.12,1008.82,95.97
20.18,56.53,1020.3,77.1
22.59,70.32,1007.07,74.39
11.21,40.75,1016.45,86.14
31.7,76.09,1007.06,72.39
10.11,39.35,1015.19,90.74
9.53,44.03,1008.87,89.99
9.34,38.08,1019.56,67.74
30.35,77.17,1009.55,63.62
29.86,69.34,1009.61,61.27
12.76,42.32,1015.35,78.18
17.06,52.9,1019.76,80.9
10.4,40.43,1025.46,75.09
21.31,50.78,1008.68,85.28
31.97,79.74,1007.03,55.84
16.29,53.82,1014.97,73.15
19.2,59.21,1017.84,89.56
18.87,44.06,1013.42,68.78
32.16,68.14,1004.86,37.77
10.8,41.39,1019.74,74.08
23.85,69.45,1013.99,60.6
23.29,68.51,1013.19,77.81
27.5,65.59,1011.23,65.37
13.15,40.78,1024.13,79.59
9.78,43.8,1022.25,69.64
23.48,72.99,1009.61,88.16
